src,tgt
"मत्तः कुतः पृच्छसि? ये जना मदुपदेशम् अशृण्वन् तानेव पृच्छ यद्यद् अवदं ते तत् जानिन्त।
","""Why askest thou me? ask them which heard me, what I have said unto them: behold, they know what I said.""
"
"तदेत्थं प्रत्युदितत्वात् निकटस्थपदाति र्यीशुं चपेटेनाहत्य व्याहरत् महायाजकम् एवं प्रतिवदसि?
","""And when he had thus spoken, one of the officers which stood by struck Jesus with the palm of his hand, saying, Answerest thou the high priest so?""
"
"""ततो यीशुः प्रतिगदितवान् यद्ययथार्थम् अचकथं तर्हि तस्यायथार्थस्य प्रमाणं देहि, किन्तु यदि यथार्थं तर्हि कुतो हेतो र्माम् अताडयः?""
","""Jesus answered him, If I have spoken evil, bear witness of the evil: but if well, why smitest thou me?""
"
"पूर्व्वं हानन् सबन्धनं तं कियफामहायाजकस्य समीपं प्रैषयत्।
","Now Annas had sent him bound unto Caiaphas the high priest.
"
"""शिमोन्पितरस्तिष्ठन् वह्नितापं सेवते, एतस्मिन् समये कियन्तस्तम् अपृच्छन् त्वं किम् एतस्य जनस्य शिष्यो न? ततः सोपह्नुत्याब्रवीद् अहं न भवामि।""
","""And Simon Peter stood and warmed himself. They said therefore unto him, Art not thou also one of his disciples? He denied it, and said, I am not.""
"
"तदा महायाजकस्य यस्य दासस्य पितरः कर्णमच्छिनत् तस्य कुटुम्बः प्रत्युदितवान् उद्याने तेन सह तिष्ठन्तं त्वां किं नापश्यं?
","""One of the servants of the high priest, being his kinsman whose ear Peter cut off, saith, Did not I see thee in the garden with him?""
"
"किन्तु पितरः पुनरपह्नुत्य कथितवान्; तदानीं कुक्कुटोऽरौत्।
","Peter then denied again: and immediately the cock crew.
"
"""तदनन्तरं प्रत्यूषे ते कियफागृहाद् अधिपते र्गृहं यीशुम् अनयन् किन्तु यस्मिन् अशुचित्वे जाते तै र्निस्तारोत्सवे न भोक्तव्यं, तस्य भयाद् यिहूदीयास्तद्गृहं नाविशन्।""
","""Then led they Jesus from Caiaphas unto the hall of judgment: and it was early; and they themselves went not into the judgment hall, lest they should be defiled; but that they might eat the passover.""
"
"अपरं पीलातो बहिरागत्य तान् पृष्ठवान् एतस्य मनुष्यस्य कं दोषं वदथ?
","""Pilate then went out unto them, and said, What accusation bring ye against this man?""
"
"तदा ते पेत्यवदन् दुष्कर्म्मकारिणि न सति भवतः समीपे नैनं समार्पयिष्यामः।
","""They answered and said unto him, If he were not a malefactor, we would not have delivered him up unto thee.""
"
"ततः पीलातोऽवदद् यूयमेनं गृहीत्वा स्वेषां व्यवस्थया विचारयत। तदा यिहूदीयाः प्रत्यवदन् कस्यापि मनुष्यस्य प्राणदण्डं कर्त्तुं नास्माकम् अधिकारोऽस्ति।
","""Then said Pilate unto them, Take ye him, and judge him according to your law. The Jews therefore said unto him, It is not lawful for us to put any man to death:""
"
"एवं सति यीशुः स्वस्य मृत्यौ यां कथां कथितवान् सा सफलाभवत्।
","""That the saying of Jesus might be fulfilled, which he spake, signifying what death he should die.""
"
"तदनन्तरं पीलातः पुनरपि तद् राजगृहं गत्वा यीशुमाहूय पृष्टवान् त्वं किं यिहूदीयानां राजा?
","""Then Pilate entered into the judgment hall again, and called Jesus, and said unto him, Art thou the King of the Jews?""
"
"यीशुः प्रत्यवदत् त्वम् एतां कथां स्वतः कथयसि किमन्यः कश्चिन् मयि कथितवान्?
","""Jesus answered him, Sayest thou this thing of thyself, or did others tell it thee of me?""
"
"""पीलातोऽवदद् अहं किं यिहूदीयः? तव स्वदेशीया विशेषतः प्रधानयाजका मम निकटे त्वां समार्पयन, त्वं किं कृतवान्?""
","""Pilate answered, Am I a Jew? Thine own nation and the chief priests have delivered thee unto me: what hast thou done?""
"
"यीशुः प्रत्यवदत् मम राज्यम् एतज्जगत्सम्बन्धीयं न भवति यदि मम राज्यं जगत्सम्बन्धीयम् अभविष्यत् तर्हि यिहूदीयानां हस्तेषु यथा समर्पितो नाभवं तदर्थं मम सेवका अयोत्स्यन् किन्तु मम राज्यम् ऐहिकं न।
","""Jesus answered, My kingdom is not of this world: if my kingdom were of this world, then would my servants fight, that I should not be delivered to the Jews: but now is my kingdom not from hence.""
"
"""तदा पीलातः कथितवान्, तर्हि त्वं राजा भवसि? यीशुः प्रत्युक्तवान् त्वं सत्यं कथयसि, राजाहं भवामि; सत्यतायां साक्ष्यं दातुं जनिं गृहीत्वा जगत्यस्मिन् अवतीर्णवान्, तस्मात् सत्यधर्म्मपक्षपातिनो मम कथां शृण्वन्ति।""
","""Pilate therefore said unto him, Art thou a king then? Jesus answered, Thou sayest that I am a king. To this end was I born, and for this cause came I into the world, that I should bear witness unto the truth. Every one that is of the truth heareth my voice.""
"
"""तदा सत्यं किं? एतां कथां पष्ट्वा पीलातः पुनरपि बहिर्गत्वा यिहूदीयान् अभाषत, अहं तस्य कमप्यपराधं न प्राप्नोमि।""
","""Pilate saith unto him, What is truth? And when he had said this, he went out again unto the Jews, and saith unto them, I find in him no fault at all.""
"
"""निस्तारोत्सवसमये युष्माभिरभिरुचित एको जनो मया मोचयितव्य एषा युष्माकं रीतिरस्ति, अतएव युष्माकं निकटे यिहूदीयानां राजानं किं मोचयामि, युष्माकम् इच्छा का?""
","""But ye have a custom, that I should release unto you one at the passover: will ye therefore that I release unto you the King of the Jews?""
"
"तदा ते सर्व्वे रुवन्तो व्याहरन् एनं मानुषं नहि बरब्बां मोचय। किन्तु स बरब्बा दस्युरासीत्।
","""Then cried they all again, saying, Not this man, but Barabbas. Now Barabbas was a robber.""
"
"पीलातो यीशुम् आनीय कशया प्राहारयत्।
","""Then Pilate therefore took Jesus, and scourged him.""
"
"""पश्चात् सेनागणः कण्टकनिर्म्मितं मुकुटं तस्य मस्तके समर्प्य वार्त्ताकीवर्णं राजपरिच्छदं परिधाप्य,""
","""And the soldiers platted a crown of thorns, and put it on his head, and they put on him a purple robe,""
"
"हे यिहूदीयानां राजन् नमस्कार इत्युक्त्वा तं चपेटेनाहन्तुम् आरभत।
","""And said, Hail, King of the Jews! and they smote him with their hands.""
"
"""तदा पीलातः पुनरपि बहिर्गत्वा लोकान् अवदत्, अस्य कमप्यपराधं न लभेऽहं, पश्यत तद् युष्मान् ज्ञापयितुं युष्माकं सन्निधौ बहिरेनम् आनयामि।""
","""Pilate therefore went forth again, and saith unto them, Behold, I bring him forth to you, that ye may know that I find no fault in him.""
"
"ततः परं यीशुः कण्टकमुकुटवान् वार्त्ताकीवर्णवसनवांश्च बहिरागच्छत्। ततः पीलात उक्तवान् एनं मनुष्यं पश्यत।
","""Then came Jesus forth, wearing the crown of thorns, and the purple robe. And Pilate saith unto them, Behold the man!""
"
"""तदा प्रधानयाजकाः पदातयश्च तं दृष्ट्वा, एनं क्रुशे विध, एनं क्रुशे विध, इत्युक्त्वा रवितुं आरभन्त। ततः पीलातः कथितवान् यूयं स्वयम् एनं नीत्वा क्रुशे विधत, अहम् एतस्य कमप्यपराधं न प्राप्तवान्।""
","""When the chief priests therefore and officers saw him, they cried out, saying, Crucify him, crucify him. Pilate saith unto them, Take ye him, and crucify him: for I find no fault in him.""
"
"यिहूदीयाः प्रत्यवदन् अस्माकं या व्यवस्थास्ते तदनुसारेणास्य प्राणहननम् उचितं यतोयं स्वम् ईश्वरस्य पुत्रमवदत्।
","""The Jews answered him, We have a law, and by our law he ought to die, because he made himself the Son of God.""
"
"पीलात इमां कथां श्रुत्वा महात्रासयुक्तः
","""When Pilate therefore heard that saying, he was the more afraid;""
"
"सन् पुनरपि राजगृह आगत्य यीशुं पृष्टवान् त्वं कुत्रत्यो लोकः? किन्तु यीशस्तस्य किमपि प्रत्युत्तरं नावदत्।
","""And went again into the judgment hall, and saith unto Jesus, Whence art thou? But Jesus gave him no answer.""
"
"""१॰ ततः पीलात् कथितवान त्वं किं मया सार्द्धं न संलपिष्यसि ? त्वां क्रुशे वेधितुं वा मोचयितुं शक्ति र्ममास्ते इति किं त्वं न जानासि ? तदा यीशुः प्रत्यवदद् ईश्वरेणादŸां ममोपरि तव किमप्यधिपतित्वं न विद्यते, तथापि यो जनो मां तव हस्ते समार्पयत् तस्य महापातकं जातम्।""
","""Then saith Pilate unto him, Speakest thou not unto me? knowest thou not that I have power to crucify thee, and have power to release thee?""
"
"""तदा यीशुः प्रत्यवदद् ईश्वरेणादत्तं ममोपरि तव किमप्यधिपतित्वं न विद्यते, तथापि यो जनो मां तव हस्ते समार्पयत् तस्य महापातकं जातम्।""
","""Jesus answered, Thou couldest have no power at all against me, except it were given thee from above: therefore he that delivered me unto thee hath the greater sin.""
"
"""तदारभ्य पीलातस्तं मोचयितुं चेष्टितवान् किन्तु यिहूदीया रुवन्तो व्याहरन् यदीमं मानवं त्यजसि तर्हि त्वं कैसरस्य मित्रं न भवसि, यो जनः स्वं राजानं वक्ति सएव कैमरस्य विरुद्धां कथां कथयति।""
","""And from thenceforth Pilate sought to release him: but the Jews cried out, saying, If thou let this man go, thou art not Caesar's friend: whosoever maketh himself a king speaketh against Caesar.""
"
"एतां कथां श्रुत्वा पीलातो यीशुं बहिरानीय निस्तारोत्सवस्य आसादनदिनस्य द्वितीयप्रहरात् पूर्व्वं प्रस्तरबन्धननाम्नि स्थाने ऽर्थात् इब्रीयभाषया यद् गब्बिथा कथ्यते तस्मिन् स्थाने विचारासन उपाविशत्।
","""When Pilate therefore heard that saying, he brought Jesus forth, and sat down in the judgment seat in a place that is called the Pavement, but in the Hebrew, Gabbatha.""
"
"""अनन्तरं पीलातो यिहूदीयान् अवदत्, युष्माकं राजानं पश्यत।""
","""And it was the preparation of the passover, and about the sixth hour: and he saith unto the Jews, Behold your King!""
"
"""किन्तु एनं दूरीकुरु, एनं दूरीकुरु, एनं क्रुशे विध, इति कथां कथयित्वा ते रवितुम् आरभन्त; तदा पीलातः कथितवान् युष्माकं राजानं किं क्रुशे वेधिष्यामि? प्रधानयाजका उत्तरम् अवदन् कैसरं विना कोपि राजास्माकं नास्ति।""
","""But they cried out, Away with him, away with him, crucify him. Pilate saith unto them, Shall I crucify your King? The chief priest answered, We have no king but Caesar.""
"
"""ततः पीलातो यीशुं क्रुशे वेधितुं तेषां हस्तेषु समार्पयत्, ततस्ते तं धृत्वा नीतवन्तः।""
","""Then delivered he him therefore unto them to be crucified. And they took Jesus, and led him away.""
"
"ततः परं यीशुः क्रुशं वहन् शिरःकपालम् अर्थाद् यद् इब्रीयभाषया गुल्गल्तां वदन्ति तस्मिन् स्थान उपस्थितः।
","""And he bearing his cross went forth into a place called the place of a skull, which is called in the Hebrew Golgotha:""
"
"ततस्ते मध्यस्थाने तं तस्योभयपार्श्वे द्वावपरौ क्रुशेऽविधन्।
","""Where they crucified him, and two other with him, on either side one, and Jesus in the midst.""
"
"""अपरम् एष यिहूदीयानां राजा नासरतीययीशुः, इति विज्ञापनं लिखित्वा पीलातस्तस्य क्रुशोपरि समयोजयत्।""
","""And Pilate wrote a title, and put it on the cross. And the writing was, JESUS OF NAZARETH THE KING OF THE JEWS.""
"
"""सा लिपिः इब्रीययूनानीयरोमीयभाषाभि र्लिखिता; यीशोः क्रुशवेधनस्थानं नगरस्य समीपं, तस्माद् बहवो यिहूदीयास्तां पठितुम् आरभन्त।""
","""This title then read many of the Jews: for the place where Jesus was crucified was nigh to the city: and it was written in Hebrew, and Greek, and Latin.""
"
"यिहूदीयानां प्रधानयाजकाः पीलातमिति न्यवेदयन् यिहूदीयानां राजेति वाक्यं न किन्तु एष स्वं यिहूदीयानां राजानम् अवदद् इत्थं लिखतु।
","""Then said the chief priests of the Jews to Pilate, Write not, The King of the Jews; but that he said, I am King of the Jews.""
"
"ततः पीलात उत्तरं दत्तवान् यल्लेखनीयं तल्लिखितवान्।
","""Pilate answered, What I have written I have written.""
"
"इत्थं सेनागणो यीशुं क्रुशे विधित्वा तस्य परिधेयवस्त्रं चतुरो भागान् कृत्वा एकैकसेना एकैकभागम् अगृह्लत् तस्योत्तरीयवस्त्रञ्चागृह्लत्। किन्तूत्तरीयवस्त्रं सूचिसेवनं विना सर्व्वम् ऊतं।
","""Then the soldiers, when they had crucified Jesus, took his garments, and made four parts, to every soldier a part; and also his coat: now the coat was without seam, woven from the top throughout.""
"
"तस्मात्ते व्याहरन् एतत् कः प्राप्स्यति? तन्न खण्डयित्वा तत्र गुटिकापातं करवाम। विभजन्तेऽधरीयं मे वसनं ते परस्परं। ममोत्तरीयवस्त्रार्थं गुटिकां पातयन्ति च। इति यद्वाक्यं धर्म्मपुस्तके लिखितमास्ते तत् सेनागणेनेत्थं व्यवहरणात् सिद्धमभवत्।
","""They said therefore among themselves, Let us not rend it, but cast lots for it, whose it shall be: that the scripture might be fulfilled, which saith, They parted my raiment among them, and for my vesture they did cast lots. These things therefore the soldiers did.""
"
"तदानीं यीशो र्माता मातु र्भगिनी च या क्लियपा भार्य्या मरियम् मग्दलीनी मरियम् च एतास्तस्य क्रुशस्य सन्निधौ समतिष्ठन्।
","""Now there stood by the cross of Jesus his mother, and his mother's sister, Mary the wife of Cleophas, and Mary Magdalene.""
"
"""ततो यीशुः स्वमातरं प्रियतमशिष्यञ्च समीपे दण्डायमानौ विलोक्य मातरम् अवदत्, हे योषिद् एनं तव पुत्रं पश्य,""
","""When Jesus therefore saw his mother, and the disciple standing by, whom he loved, he saith unto his mother, Woman, behold thy son!""
"
"""शिष्यन्त्ववदत्, एनां तव मातरं पश्य। ततः स शिष्यस्तद्घटिकायां तां निजगृहं नीतवान्।""
","""Then saith he to the disciple, Behold thy mother! And from that hour that disciple took her unto his own home.""
"
"अनन्तरं सर्व्वं कर्म्माधुना सम्पन्नमभूत् यीशुरिति ज्ञात्वा धर्म्मपुस्तकस्य वचनं यथा सिद्धं भवति तदर्थम् अकथयत् मम पिपासा जाता।
","""After this, Jesus knowing that all things were now accomplished, that the scripture might be fulfilled, saith, I thirst.""
"
"ततस्तस्मिन् स्थाने अम्लरसेन पूर्णपात्रस्थित्या ते स्पञ्जमेकं तदम्लरसेनार्द्रीकृत्य एसोब्नले तद् योजयित्वा तस्य मुखस्य सन्निधावस्थापयन्।
","""Now there was set a vessel full of vinegar: and they filled a spunge with vinegar, and put it upon hyssop, and put it to his mouth.""
"
"तदा यीशुरम्लरसं गृहीत्वा सर्व्वं सिद्धम् इति कथां कथयित्वा मस्तकं नमयन् प्राणान् पर्य्यत्यजत्।
","""When Jesus therefore had received the vinegar, he said, It is finished: and he bowed his head, and gave up the ghost.""
"
"""तद्विनम् आसादनदिनं तस्मात् परेऽहनि विश्रामवारे देहा यथा क्रुशोपरि न तिष्ठन्ति, यतः स विश्रामवारो महादिनमासीत्, तस्माद् यिहूदीयाः पीलातनिकटं गत्वा तेषां पादभञ्जनस्य स्थानान्तरनयनस्य चानुमतिं प्रार्थयन्त।""
","""The Jews therefore, because it was the preparation, that the bodies should not remain upon the cross on the sabbath day, (for that sabbath day was an high day,) besought Pilate that their legs might be broken, and that they might be taken away.""
"
"अतः सेना आगत्य यीशुना सह क्रुशे हतयोः प्रथमद्वितीयचोरयोः पादान् अभञ्जन्;
","""Then came the soldiers, and brake the legs of the first, and of the other which was crucified with him.""
"
"किन्तु यीशोः सन्निधिं गत्वा स मृत इति दृष्ट्वा तस्य पादौ नाभञ्जन्।
","""But when they came to Jesus, and saw that he was dead already, they brake not his legs:""
"
"पश्चाद् एको योद्धा शूलाघातेन तस्य कुक्षिम् अविधत् तत्क्षणात् तस्माद् रक्तं जलञ्च निरगच्छत्।
","""But one of the soldiers with a spear pierced his side, and forthwith came there out blood and water.""
"
"यो जनोऽस्य साक्ष्यं ददाति स स्वयं दृष्टवान् तस्येदं साक्ष्यं सत्यं तस्य कथा युष्माकं विश्वासं जनयितुं योग्या तत् स जानाति।
","""And he that saw it bare record, and his record is true: and he knoweth that he saith true, that ye might believe.""
"
"""तस्यैकम् अस्ध्यपि न भंक्ष्यते,""
","""For these things were done, that the scripture should be fulfilled, A bone of him shall not be broken.""
"
"""तद्वद् अन्यशास्त्रेपि लिख्यते, यथा, """"दृष्टिपातं करिष्यन्ति तेऽविधन् यन्तु तम्प्रति। """"""
","""And again another scripture saith, They shall look on him whom they pierced.""
"
"""अरिमथीयनगरस्य यूषफ्नामा शिष्य एक आसीत् किन्तु यिहूदीयेभ्यो भयात् प्रकाशितो न भवति; स यीशो र्देहं नेतुं पीलातस्यानुमतिं प्रार्थयत, ततः पीलातेनानुमते सति स गत्वा यीशो र्देहम् अनयत्।""
","""And after this Joseph of Arimathaea, being a disciple of Jesus, but secretly for fear of the Jews, besought Pilate that he might take away the body of Jesus: and Pilate gave him leave. He came therefore, and took the body of Jesus.""
"
"अपरं यो निकदीमो रात्रौ यीशोः समीपम् अगच्छत् सोपि गन्धरसेन मिश्रितं प्रायेण पञ्चाशत्सेटकमगुरुं गृहीत्वागच्छत्।
","""And there came also Nicodemus, which at the first came to Jesus by night, and brought a mixture of myrrh and aloes, about an hundred pound weight.""
"
"ततस्ते यिहूदीयानां श्मशाने स्थापनरीत्यनुसारेण तत्सुगन्धिद्रव्येण सहितं तस्य देहं वस्त्रेणावेष्टयन्।
","""Then took they the body of Jesus, and wound it in linen clothes with the spices, as the manner of the Jews is to bury.""
"
"अपरञ्च यत्र स्थाने तं क्रुशेऽविधन् तस्य निकटस्थोद्याने यत्र किमपि मृतदेहं कदापि नास्थाप्यत तादृशम् एकं नूतनं श्मशानम् आसीत्।
","""Now in the place where he was crucified there was a garden; and in the garden a new sepulchre, wherein was never man yet laid.""
"
"यिहूदीयानाम् आसादनदिनागमनात् ते तस्मिन् समीपस्थश्मशाने यीशुम् अशाययन्।
","There laid they Jesus therefore because of the Jews' preparation day; for the sepulchre was nigh at hand.
"
"अनन्तरं सप्ताहस्य प्रथमदिने ऽतिप्रत्यूषे ऽन्धकारे तिष्ठति मग्दलीनी मरियम् तस्य श्मशानस्य निकटं गत्वा श्मशानस्य मुखात् प्रस्तरमपसारितम् अपश्यत्।
","""The first day of the week cometh Mary Magdalene early, when it was yet dark, unto the sepulchre, and seeth the stone taken away from the sepulchre.""
"
"""पश्चाद् धावित्वा शिमोन्पितराय यीशोः प्रियतमशिष्याय चेदम् अकथयत्, लोकाः श्मशानात् प्रभुं नीत्वा कुत्रास्थापयन् तद् वक्तुं न शक्नोमि।""
","""Then she runneth, and cometh to Simon Peter, and to the other disciple, whom Jesus loved, and saith unto them, They have taken away the Lord out of the sepulchre, and we know not where they have laid him.""
"
"अतः पितरः सोन्यशिष्यश्च बर्हि र्भुत्वा श्मशानस्थानं गन्तुम् आरभेतां।
","""Peter therefore went forth, and that other disciple, and came to the sepulchre.""
"
"उभयोर्धावतोः सोन्यशिष्यः पितरं पश्चात् त्यक्त्वा पूर्व्वं श्मशानस्थान उपस्थितवान्।
","""So they ran both together: and the other disciple did outrun Peter, and came first to the sepulchre.""
"
"तदा प्रह्वीभूय स्थापितवस्त्राणि दृष्टवान् किन्तु न प्राविशत्।
","""And he stooping down, and looking in, saw the linen clothes lying; yet went he not in.""
"
"अपरं शिमोन्पितर आगत्य श्मशानस्थानं प्रविश्य
","""Then cometh Simon Peter following him, and went into the sepulchre, and seeth the linen clothes lie,""
"
"स्थापितवस्त्राणि मस्तकस्य वस्त्रञ्च पृथक् स्थानान्तरे स्थापितं दृष्टवान्।
","""And the napkin, that was about his head, not lying with the linen clothes, but wrapped together in a place by itself.""
"
"ततः श्मशानस्थानं पूर्व्वम् आगतो योन्यशिष्यः सोपि प्रविश्य तादृशं दृष्टा व्यश्वसीत्।
","""Then went in also that other disciple, which came first to the sepulchre, and he saw, and believed.""
"
"यतः श्मशानात् स उत्थापयितव्य एतस्य धर्म्मपुस्तकवचनस्य भावं ते तदा वोद्धुं नाशन्कुवन्।
","""For as yet they knew not the scripture, that he must rise again from the dead.""
"
"अनन्तरं तौ द्वौ शिष्यौ स्वं स्वं गृहं परावृत्यागच्छताम्।
","Then the disciples went away again unto their own home.
"
"ततः परं मरियम् श्मशानद्वारस्य बहिः स्थित्वा रोदितुम् आरभत ततो रुदती प्रह्वीभूय श्मशानं विलोक्य
","""But Mary stood without at the sepulchre weeping: and as she wept, she stooped down, and looked into the sepulchre,""
"
"यीशोः शयनस्थानस्य शिरःस्थाने पदतले च द्वयो र्दिशो द्वौ स्वर्गीयदूतावुपविष्टौ समपश्यत्।
","""And seeth two angels in white sitting, the one at the head, and the other at the feet, where the body of Jesus had lain.""
"
"तौ पृष्टवन्तौ हे नारि कुतो रोदिषि? सावदत् लोका मम प्रभुं नीत्वा कुत्रास्थापयन् इति न जानामि।
","""And they say unto her, Woman, why weepest thou? She saith unto them, Because they have taken away my Lord, and I know not where they have laid him.""
"
"इत्युक्त्वा मुखं परावृत्य यीशुं दण्डायमानम् अपश्यत् किन्तु स यीशुरिति सा ज्ञातुं नाशक्नोत्।
","""And when she had thus said, she turned herself back, and saw Jesus standing, and knew not that it was Jesus.""
"
"""तदा यीशुस्ताम् अपृच्छत् हे नारि कुतो रोदिषि? कं वा मृगयसे? ततः सा तम् उद्यानसेवकं ज्ञात्वा व्याहरत्, हे महेच्छ त्वं यदीतः स्थानात् तं नीतवान् तर्हि कुत्रास्थापयस्तद् वद तत्स्थानात् तम् आनयामि।""
","""Jesus saith unto her, Woman, why weepest thou? whom seekest thou? She, supposing him to be the gardener, saith unto him, Sir, if thou have borne him hence, tell me where thou hast laid him, and I will take him away.""
"
"तदा यीशुस्ताम् अवदत् हे मरियम्। ततः सा परावृत्य प्रत्यवदत् हे रब्बूनी अर्थात् हे गुरो।
","""Jesus saith unto her, Mary. She turned herself, and saith unto him, Rabboni; which is to say, Master.""
"
"""तदा यीशुरवदत् मां मा धर, इदानीं पितुः समीपे ऊर्द्ध्वगमनं न करोमि किन्तु यो मम युष्माकञ्च पिता मम युष्माकञ्चेश्वरस्तस्य निकट ऊर्द्ध्वगमनं कर्त्तुम् उद्यतोस्मि, इमां कथां त्वं गत्वा मम भ्रातृगणं ज्ञापय।""
","""Jesus saith unto her, Touch me not; for I am not yet ascended to my Father: but go to my brethren, and say unto them, I ascend unto my Father, and your Father; and to my God, and your God.""
"
"ततो मग्दलीनीमरियम् तत्क्षणाद् गत्वा प्रभुस्तस्यै दर्शनं दत्त्वा कथा एता अकथयद् इति वार्त्तां शिष्येभ्योऽकथयत्।
","""Mary Magdalene came and told the disciples that she had seen the Lord, and that he had spoken these things unto her.""
"
"""ततः परं सप्ताहस्य प्रथमदिनस्य सन्ध्यासमये शिष्या एकत्र मिलित्वा यिहूदीयेभ्यो भिया द्वाररुद्धम् अकुर्व्वन्, एतस्मिन् काले यीशुस्तेषां मध्यस्थाने तिष्ठन् अकथयद् युष्माकं कल्याणं भूयात्।""
","""Then the same day at evening, being the first day of the week, when the doors were shut where the disciples were assembled for fear of the Jews, came Jesus and stood in the midst, and saith unto them, Peace be unto you.""
"
"""इत्युक्त्वा निजहस्तं कुक्षिञ्च दर्शितवान्, ततः शिष्याः प्रभुं दृष्ट्वा हृष्टा अभवन्।""
","""And when he had so said, he shewed unto them his hands and his side. Then were the disciples glad, when they saw the Lord.""
"
"यीशुः पुनरवदद् युष्माकं कल्याणं भूयात् पिता यथा मां प्रैषयत् तथाहमपि युष्मान् प्रेषयामि।
","""Then said Jesus to them again, Peace be unto you: as my Father hath sent me, even so send I you.""
"
"इत्युक्त्वा स तेषामुपरि दीर्घप्रश्वासं दत्त्वा कथितवान् पवित्रम् आत्मानं गृह्लीत।
","""And when he had said this, he breathed on them, and saith unto them, Receive ye the Holy Ghost:""
"
"यूयं येषां पापानि मोचयिष्यथ ते मोचयिष्यन्ते येषाञ्च पापाति न मोचयिष्यथ ते न मोचयिष्यन्ते।
","""Whose soever sins ye remit, they are remitted unto them; and whose soever sins ye retain, they are retained.""
"
"द्वादशमध्ये गणितो यमजो थोमानामा शिष्यो यीशोरागमनकालै तैः सार्द्धं नासीत्।
","""But Thomas, one of the twelve, called Didymus, was not with them when Jesus came.""
"
"""अतो वयं प्रभूम् अपश्यामेति वाक्येऽन्यशिष्यैरुक्ते सोवदत्, तस्य हस्तयो र्लौहकीलकानां चिह्नं न विलोक्य तच्चिह्नम् अङ्गुल्या न स्पृष्ट्वा तस्य कुक्षौ हस्तं नारोप्य चाहं न विश्वसिष्यामि।""
","""The other disciples therefore said unto him, We have seen the Lord. But he said unto them, Except I shall see in his hands the print of the nails, and put my finger into the print of the nails, and thrust my hand into his side, I will not believe.""
"
"""अपरम् अष्टमेऽह्नि गते सति थोमासहितः शिष्यगण एकत्र मिलित्वा द्वारं रुद्ध्वाभ्यन्तर आसीत्, एतर्हि यीशुस्तेषां मध्यस्थाने तिष्ठन् अकथयत्, युष्माकं कुशलं भूयात्।""
","""And after eight days again his disciples were within, and Thomas with them: then came Jesus, the doors being shut, and stood in the midst, and said, Peace be unto you.""
"
"पश्चात् थामै कथितवान् त्वम् अङ्गुलीम् अत्रार्पयित्वा मम करौ पश्य करं प्रसार्य्य मम कुक्षावर्पय नाविश्वस्य।
","""Then saith he to Thomas, reach hither thy finger, and behold my hands; and reach hither thy hand, and thrust it into my side: and be not faithless, but believing.""
"
"""तदा थोमा अवदत्, हे मम प्रभो हे मदीश्वर।""
","""And Thomas answered and said unto him, My Lord and my God.""
"
"""यीशुरकथयत्, हे थोमा मां निरीक्ष्य विश्वसिषि ये न दृष्ट्वा विश्वसन्ति तएव धन्याः।""
","""Jesus saith unto him, Thomas, because thou hast seen me, thou hast believed: blessed are they that have not seen, and yet have believed.""
"
"एतदन्यानि पुस्तकेऽस्मिन् अलिखितानि बहून्याश्चर्य्यकर्म्माणि यीशुः शिष्याणां पुरस्ताद् अकरोत्।
","""And many other signs truly did Jesus in the presence of his disciples, which are not written in this book:""
"
"किन्तु यीशुरीश्वरस्याभिषिक्तः सुत एवेति यथा यूयं विश्वसिथ विश्वस्य च तस्य नाम्ना परमायुः प्राप्नुथ तदर्थम् एतानि सर्व्वाण्यलिख्यन्त।
","""But these are written, that ye might believe that Jesus is the Christ, the Son of God; and that believing ye might have life through his name.""
"
"ततः परं तिबिरियाजलधेस्तटे यीशुः पुनरपि शिष्येभ्यो दर्शनं दत्तवान् दर्शनस्याख्यानमिदम्।
","After these things Jesus shewed himself again to the disciples at the sea of Tiberias; and on this wise shewed he himself.
"
"शिमोन्पितरः यमजथोमा गालीलीयकान्नानगरनिवासी निथनेल् सिवदेः पुत्रावन्यौ द्वौ शिष्यौ चैतेष्वेकत्र मिलितेषु शिमोन्पितरोऽकथयत् मत्स्यान् धर्तुं यामि।
","""There were together Simon Peter, and Thomas called Didymus, and Nathanael of Cana in Galilee, and the sons of Zebedee, and two other of his disciples.""
"
"ततस्ते व्याहरन् तर्हि वयमपि त्वया सार्द्धं यामः तदा ते बहिर्गताः सन्तः क्षिप्रं नावम् आरोहन् किन्तु तस्यां रजन्याम् एकमपि न प्राप्नुवन्।
","""Simon Peter saith unto them, I go a fishing. They say unto him, We also go with thee. They went forth, and entered into a ship immediately; and that night they caught nothing.""
"
"प्रभाते सति यीशुस्तटे स्थितवान् किन्तु स यीशुरिति शिष्या ज्ञातुं नाशक्नुवन्।
","""But when the morning was now come, Jesus stood on the shore: but the disciples knew not that it was Jesus.""
"
"""तदा यीशुरपृच्छत्, हे वत्सा सन्निधौ किञ्चित् खाद्यद्रव्यम् आस्ते? तेऽवदन् किमपि नास्ति।""
","""Then Jesus saith unto them, Children, have ye any meat? They answered him, No.""
"
"""तदा सोऽवदत् नौकाया दक्षिणपार्श्वे जालं निक्षिपत ततो लप्स्यध्वे, तस्मात् तै र्निक्षिप्ते जाले मत्स्या एतावन्तोऽपतन् येन ते जालमाकृष्य नोत्तोलयितुं शक्ताः।""
","""And he said unto them, Cast the net on the right side of the ship, and ye shall find. They cast therefore, and now they were not able to draw it for the multitude of fishes.""
"
